cohort,site,sex,id,group,control_group,age_days,dead,status,species,strain,compound,compound_display_name,control_compound,concentration,units,condition,is_control,age_initiation_months
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-118-3,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-118-4,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-34-1,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-34-2,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-34-1,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-34-1,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R7-34-1,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R7-34-2,DR,AL,64,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-119-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-119-2,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-35-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-78-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-119-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-119-2,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-119-3,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-119-4,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-78-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-78-2,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-78-3,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-78-4,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-35-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-35-2,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-119-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-35-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-35-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R7-35-1,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R7-35-2,DR,AL,66,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-120-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-120-2,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-120-3,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-79-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-79-2,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-2,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-3,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-4,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-5,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-6,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-7,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-8,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-36-9,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-36-2,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-36-3,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-36-4,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-36-2,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-36-3,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-36-4,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R7-36-1,DR,AL,68,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-37-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-37-2,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-80-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-80-2,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-80-3,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-37-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-37-2,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-37-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-37-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-37-2,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-37-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-37-2,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-37-3,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-37-1,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-37-2,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-37-3,DR,AL,70,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-38-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-81-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-81-2,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-38-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-10,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-2,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-3,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-4,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-5,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-6,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-7,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-8,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-38-9,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-38-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R5-38-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R6-38-1,DR,AL,72,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-39-1,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-39-2,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-82-1,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-82-2,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-82-3,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-82-4,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R2-82-5,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-39-1,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-39-2,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-82-1,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R3-82-2,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-39-1,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-39-2,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-39-3,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-39-4,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-39-5,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R4-39-6,DR,AL,74,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-40-1,DR,AL,76,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-41-1,DR,AL,78,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-41-2,DR,AL,78,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-41-3,DR,AL,78,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-41-4,DR,AL,78,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-41-5,DR,AL,78,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
rh6_null_ld,ALL,all,FLY-rh6_null_ld-B1-DR-R1-41-6,DR,AL,78,true,dead,D. melanogaster,rh6 null,dietary_restriction,Dietary restriction,ad_libitum,0.5,% yeast extract,12:12 light-dark,false,
trp365_dd,ALL,all,FLY-trp365_dd-B1-AL-R1-44-1,AL,AL,4,true,dead,D. melanogaster,TRP365 mutant,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,constant darkness,true,
trp365_dd,ALL,all,FLY-trp365_dd-B1-AL-R2-44-1,AL,AL,4,true,dead,D. melanogaster,TRP365 mutant,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,constant darkness,true,
trp365_dd,ALL,all,FLY-trp365_dd-B1-AL-R3-44-1,AL,AL,4,true,dead,D. melanogaster,TRP365 mutant,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,constant darkness,true,
trp365_dd,ALL,all,FLY-trp365_dd-B2-AL-R10-124-1,AL,AL,6,true,dead,D. melanogaster,TRP365 mutant,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,constant darkness,true,
trp365_dd,ALL,all,FLY-trp365_dd-B2-AL-R9-124-1,AL,AL,6,true,dead,D. melanogaster,TRP365 mutant,ad_libitum,Ad libitum control,ad_libitum,5,% yeast extract,constant darkness,true,
